sender_id,receiver_id,amount,timestamp,is_fraud_transaction
807,754,574.1240951168686,2025-09-28 12:50:10.256711,1
909,513,1203.057398345299,2025-10-18 12:50:10.256711,1
371,889,1818.4591861353024,2025-10-17 12:50:10.256711,1
883,909,794.0838448156189,2025-09-28 12:50:10.256711,1
314,349,545.0044434365684,2025-10-20 12:50:10.256711,1
513,371,1174.6689532343335,2025-09-30 12:50:10.256711,1
784,889,1958.3788298608524,2025-10-21 12:50:10.256711,1
909,513,728.0082541435755,2025-10-22 12:50:10.256711,1
909,521,1364.7442337419332,2025-09-29 12:50:10.256711,1
521,889,1980.791717855888,2025-10-21 12:50:10.256711,1
889,513,1846.3264839979595,2025-10-08 12:50:10.256711,1
909,447,590.0814428078113,2025-10-06 12:50:10.256711,1
214,883,1355.648804460804,2025-10-15 12:50:10.256711,1
447,874,1333.937829063187,2025-10-03 12:50:10.256711,1
874,314,1277.145055582534,2025-10-04 12:50:10.256711,1
883,447,580.1519805803679,2025-10-05 12:50:10.256711,1
447,909,1308.7920161733787,2025-10-24 12:50:10.256711,1
513,784,1434.2188573585333,2025-10-16 12:50:10.256711,1
521,883,1072.8792253633105,2025-09-28 12:50:10.256711,1
874,371,625.8660747692876,2025-10-21 12:50:10.256711,1
521,447,1359.9242916658145,2025-09-30 12:50:10.256711,1
883,214,1112.6298348524306,2025-10-08 12:50:10.256711,1
314,214,1615.193188358304,2025-09-30 12:50:10.256711,1
784,874,1846.6842357405685,2025-10-01 12:50:10.256711,1
513,521,1009.1705857504601,2025-10-22 12:50:10.256711,1
909,371,1629.2038463846218,2025-10-18 12:50:10.256711,1
889,909,1033.5909744624055,2025-10-09 12:50:10.256711,1
349,909,1646.538942053715,2025-10-04 12:50:10.256711,1
371,214,1519.5803358387698,2025-09-30 12:50:10.256711,1
909,889,1715.8833092118086,2025-09-30 12:50:10.256711,1
513,909,1513.544176379357,2025-09-26 12:50:10.256711,1
513,889,1385.6373347638337,2025-10-04 12:50:10.256711,1
883,874,863.7010494325674,2025-09-28 12:50:10.256711,1
349,314,1348.2025853614136,2025-10-04 12:50:10.256711,1
447,909,1385.281102395728,2025-09-29 12:50:10.256711,1
874,314,1602.2443959626235,2025-10-20 12:50:10.256711,1
784,447,636.5815272630457,2025-10-12 12:50:10.256711,1
784,214,1704.1667822104337,2025-09-25 12:50:10.256711,1
371,909,1835.4690467041744,2025-10-10 12:50:10.256711,1
371,889,1222.5698836571007,2025-10-13 12:50:10.256711,1
883,889,1767.3018106646355,2025-10-04 12:50:10.256711,1
447,349,1530.3946970549105,2025-10-02 12:50:10.256711,1
349,784,1547.7130255119005,2025-09-28 12:50:10.256711,1
371,784,564.4943188374673,2025-10-17 12:50:10.256711,1
874,314,1680.8351947114788,2025-10-05 12:50:10.256711,1
883,874,765.4654371921008,2025-09-27 12:50:10.256711,1
784,513,1570.5417330405955,2025-10-06 12:50:10.256711,1
447,314,737.0274290087091,2025-10-19 12:50:10.256711,1
909,784,1039.209788797931,2025-10-19 12:50:10.256711,1
521,909,1776.6070437786445,2025-10-17 12:50:10.256711,1
214,349,1490.9472364458784,2025-10-07 12:50:10.256711,1
314,909,1715.9679617058812,2025-10-05 12:50:10.256711,1
214,513,1714.4106691673758,2025-10-23 12:50:10.256711,1
371,889,935.2853153380883,2025-10-17 12:50:10.256711,1
371,784,1056.6514698972564,2025-10-20 12:50:10.256711,1
521,214,1019.0641549593529,2025-10-24 12:50:10.256711,1
349,447,1004.8567339909707,2025-09-30 12:50:10.256711,1
909,371,1637.4292893040013,2025-10-22 12:50:10.256711,1
909,214,1948.7321155410734,2025-10-05 12:50:10.256711,1
874,371,790.1030409022885,2025-10-10 12:50:10.256711,1
521,784,1554.0449512314347,2025-10-09 12:50:10.256711,1
883,214,1100.6821384639518,2025-10-20 12:50:10.256711,1
889,521,645.9575462728742,2025-09-28 12:50:10.256711,1
447,889,1537.2455655076844,2025-10-10 12:50:10.256711,1
874,889,1855.5478178540043,2025-09-26 12:50:10.256711,1
214,784,1873.117113314284,2025-10-19 12:50:10.256711,1
883,521,1710.2726841910257,2025-10-04 12:50:10.256711,1
214,784,1721.2539274344417,2025-10-06 12:50:10.256711,1
513,883,1535.3936359953364,2025-09-27 12:50:10.256711,1
784,889,1074.799804415727,2025-10-11 12:50:10.256711,1
784,909,1202.0477459522185,2025-10-16 12:50:10.256711,1
883,314,1419.994300958428,2025-10-07 12:50:10.256711,1
513,521,1236.7422215759211,2025-10-20 12:50:10.256711,1
889,447,1089.1391472188448,2025-09-29 12:50:10.256711,1
371,909,576.7379042538577,2025-09-25 12:50:10.256711,1
909,784,1113.673380721996,2025-10-15 12:50:10.256711,1
447,883,514.0350920907039,2025-09-27 12:50:10.256711,1
214,874,1810.0821142993345,2025-10-20 12:50:10.256711,1
784,889,1455.1067074369262,2025-10-23 12:50:10.256711,1
349,909,1541.4325212111025,2025-10-21 12:50:10.256711,1
349,883,1733.0535231004226,2025-10-18 12:50:10.256711,1
909,349,1868.9194252963864,2025-10-05 12:50:10.256711,1
371,214,1888.0267704638686,2025-10-08 12:50:10.256711,1
447,784,1199.0044559464916,2025-10-04 12:50:10.256711,1
883,784,1714.0087252403266,2025-09-26 12:50:10.256711,1
784,447,885.5659400879133,2025-10-12 12:50:10.256711,1
214,521,986.8133813157089,2025-09-27 12:50:10.256711,1
784,513,1625.6437274439174,2025-10-18 12:50:10.256711,1
314,909,823.067508630237,2025-10-04 12:50:10.256711,1
521,883,759.9617162947523,2025-10-06 12:50:10.256711,1
513,349,1946.0446669598723,2025-10-21 12:50:10.256711,1
214,909,1836.1307845408048,2025-10-04 12:50:10.256711,1
314,889,653.9115282701281,2025-10-13 12:50:10.256711,1
883,513,694.3680765531817,2025-10-15 12:50:10.256711,1
889,513,885.6806247122004,2025-09-28 12:50:10.256711,1
314,521,1577.1513073874028,2025-10-21 12:50:10.256711,1
447,214,1437.690411429325,2025-10-13 12:50:10.256711,1
214,521,1545.565413884427,2025-10-11 12:50:10.256711,1
889,874,832.3405299093465,2025-10-08 12:50:10.256711,1
521,214,857.0758107196273,2025-10-22 12:50:10.256711,1
349,909,1678.9690946647556,2025-10-02 12:50:10.256711,1
371,314,782.1310330070905,2025-10-21 12:50:10.256711,1
883,513,928.0390365213041,2025-09-29 12:50:10.256711,1
889,371,1319.7032010415126,2025-10-13 12:50:10.256711,1
513,883,1692.6684296678793,2025-10-03 12:50:10.256711,1
214,874,1312.924225301569,2025-10-03 12:50:10.256711,1
909,214,508.2443738460594,2025-10-01 12:50:10.256711,1
513,889,702.7074234554295,2025-09-28 12:50:10.266793,1
214,784,1384.843363923693,2025-10-21 12:50:10.266793,1
883,513,1037.2705694121107,2025-10-08 12:50:10.266793,1
784,513,1938.5929964724955,2025-10-23 12:50:10.266793,1
371,214,869.1326655108455,2025-10-15 12:50:10.266793,1
521,874,1268.976259378912,2025-10-23 12:50:10.266793,1
349,371,956.3796139500597,2025-10-06 12:50:10.266793,1
889,314,1389.6046954007584,2025-10-17 12:50:10.266793,1
889,513,770.6010262957216,2025-10-07 12:50:10.266793,1
371,513,858.9839789257004,2025-10-16 12:50:10.266793,1
447,784,537.3702164597506,2025-09-30 12:50:10.266793,1
784,909,676.4842013829966,2025-10-15 12:50:10.266793,1
909,784,812.9897973689375,2025-10-09 12:50:10.266793,1
314,874,1785.0082122824679,2025-09-26 12:50:10.266793,1
889,909,1209.8738472977393,2025-10-11 12:50:10.266793,1
883,889,1736.2678955420217,2025-10-02 12:50:10.266793,1
874,447,1746.743328130701,2025-10-17 12:50:10.266793,1
513,521,1542.071108917853,2025-10-12 12:50:10.266793,1
349,909,1793.6142958121532,2025-10-16 12:50:10.266793,1
883,909,1078.678272966511,2025-10-20 12:50:10.266793,1
874,513,821.2995679205401,2025-10-24 12:50:10.266793,1
784,909,1244.6094250149038,2025-09-28 12:50:10.266793,1
513,889,686.356448795558,2025-10-20 12:50:10.266793,1
371,214,850.3212112351573,2025-10-05 12:50:10.266793,1
909,889,1996.8375591739873,2025-09-29 12:50:10.266793,1
521,909,581.3506534423495,2025-10-19 12:50:10.266793,1
521,909,778.3278699667078,2025-10-01 12:50:10.266793,1
371,214,930.8572149060901,2025-10-20 12:50:10.266793,1
513,784,1521.4028247155798,2025-09-26 12:50:10.266793,1
784,513,794.1906657668626,2025-10-17 12:50:10.266793,1
874,349,1743.1098423793694,2025-10-18 12:50:10.266793,1
521,371,1036.8298313884857,2025-10-12 12:50:10.266793,1
521,314,1491.605223070366,2025-09-25 12:50:10.266793,1
909,521,584.9139946885597,2025-09-27 12:50:10.266793,1
883,314,1944.8987576484037,2025-10-04 12:50:10.266793,1
513,214,1058.04537458321,2025-10-18 12:50:10.266793,1
371,521,1922.8713718254764,2025-10-11 12:50:10.266793,1
521,874,1721.5469173340734,2025-10-13 12:50:10.266793,1
889,874,1908.646901594798,2025-09-29 12:50:10.266793,1
513,371,635.8125359337473,2025-10-12 12:50:10.266793,1
784,513,1438.7113451025175,2025-10-18 12:50:10.266793,1
349,784,1077.0457218373388,2025-10-07 12:50:10.266793,1
371,314,1955.0041590460753,2025-10-21 12:50:10.266793,1
521,513,1556.8827400028024,2025-10-24 12:50:10.266793,1
889,513,1701.2045031586347,2025-09-26 12:50:10.266793,1
874,521,1807.6693000721182,2025-10-19 12:50:10.266793,1
874,909,1646.5515073288261,2025-10-20 12:50:10.266793,1
447,889,604.1423847994079,2025-10-04 12:50:10.266793,1
883,513,607.2285887467385,2025-09-25 12:50:10.266793,1
214,874,541.8709595396692,2025-10-23 12:50:10.266793,1
214,314,1511.5580678312776,2025-10-08 12:50:10.266793,1
909,784,739.2315197657899,2025-10-24 12:50:10.266793,1
349,784,1481.793250277756,2025-10-06 12:50:10.266793,1
521,447,1975.4763885954128,2025-10-22 12:50:10.266793,1
314,521,1821.1372639348333,2025-10-02 12:50:10.266793,1
371,447,1808.4612061355317,2025-09-29 12:50:10.266793,1
513,314,966.7773948590352,2025-10-13 12:50:10.266793,1
889,521,1281.0174904754876,2025-10-15 12:50:10.266793,1
883,784,1843.1280677942207,2025-10-23 12:50:10.266793,1
371,314,1052.1889685328,2025-09-27 12:50:10.266793,1
214,371,1005.4081426822006,2025-10-02 12:50:10.266793,1
513,784,935.3986857353309,2025-10-18 12:50:10.266793,1
349,447,1161.550723658448,2025-10-07 12:50:10.266793,1
349,874,1933.7844454452475,2025-10-09 12:50:10.266793,1
349,214,751.0762848104425,2025-10-07 12:50:10.266793,1
889,314,903.0981045877456,2025-10-21 12:50:10.266793,1
883,447,1555.6429069435906,2025-10-22 12:50:10.266793,1
883,314,1115.6605864014732,2025-10-11 12:50:10.266793,1
521,314,505.98344425230107,2025-10-01 12:50:10.266793,1
784,874,1906.9384482071405,2025-10-21 12:50:10.266793,1
214,889,652.5763537344387,2025-10-04 12:50:10.266793,1
909,521,691.0726461784135,2025-10-02 12:50:10.266793,1
371,447,548.4426164240647,2025-09-25 12:50:10.266793,1
521,349,1441.7551731972223,2025-10-05 12:50:10.266793,1
784,513,1298.693827007755,2025-10-15 12:50:10.266793,1
874,214,687.9482765105822,2025-10-03 12:50:10.266793,1
214,513,603.4238518551883,2025-10-24 12:50:10.266793,1
874,371,1625.498109803412,2025-09-29 12:50:10.266793,1
314,371,867.5665276802695,2025-10-02 12:50:10.266793,1
909,447,1694.9108434850991,2025-09-30 12:50:10.266793,1
447,874,1820.4920678213496,2025-10-22 12:50:10.266793,1
784,521,1405.602997065182,2025-09-28 12:50:10.266793,1
214,371,1546.8057078543652,2025-09-26 12:50:10.266793,1
521,513,1710.9671965951072,2025-09-25 12:50:10.266793,1
447,314,1388.4383791900573,2025-10-14 12:50:10.266793,1
889,513,840.1812332558142,2025-10-11 12:50:10.266793,1
447,513,908.2537093812609,2025-10-19 12:50:10.266793,1
889,314,1346.2008885984428,2025-10-01 12:50:10.266793,1
889,214,1081.9770139138868,2025-10-02 12:50:10.266793,1
874,784,874.853770919118,2025-10-23 12:50:10.266793,1
314,214,782.4348793099322,2025-10-02 12:50:10.266793,1
889,349,1725.175849809086,2025-10-14 12:50:10.266793,1
447,214,1726.645894581944,2025-10-11 12:50:10.266793,1
447,909,905.0116906084625,2025-10-01 12:50:10.266793,1
784,371,1509.147316312512,2025-10-08 12:50:10.266793,1
874,883,1950.8952844690834,2025-10-04 12:50:10.266793,1
889,214,534.8320014233977,2025-10-03 12:50:10.266793,1
874,513,1325.8062093688454,2025-10-03 12:50:10.266793,1
371,314,1872.0278345871773,2025-10-12 12:50:10.266793,1
214,513,1571.2618098300818,2025-10-20 12:50:10.266793,1
