feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,node_id,is_fraud
0.5243200564147696,0.03702249570923566,0.9411019286505101,0.05478144942106378,0.6072189248684009,0.5325088769013582,0.025303800282431843,0.9698557730437927,0.6718101405412007,0.1984967143686026,0.5928706038598592,0.8297845139081383,0.2482863694276326,0.39166991000097795,0.7942924105566003,0.5000959740608762,10,0
0.5943567605965298,0.41187286709318216,0.7214158813791236,0.1828660054607728,0.8192906418074388,0.8868677645986032,0.4952216401984234,0.509716603982179,0.31845304252859463,0.5922881610729377,0.3108037299901064,0.5137294886534854,0.6280704273892694,0.9907109238712857,0.7782693108046199,0.8288467719562056,11,0
0.25690121424627455,0.2705310306647055,0.8315664310678589,0.9754833321398857,0.9463701307864993,0.8898603923275487,0.3748443891960027,0.5315933624105684,0.44765266197313913,0.021004720303699265,0.9820569868364601,0.44565701264612934,0.7460869598846579,0.8987645409204493,0.6163311933977751,0.5811369614598981,12,0
0.39070991684068657,0.02464905151265595,0.9330701696439134,0.9680534324074147,0.9487136928883003,0.33960595050651243,0.6711604216479028,0.43271225586295714,0.07498012853834868,0.4451382689635087,0.6519090144092924,0.8757433120466999,0.09050747698785888,0.7897194936847142,0.18714022238887007,0.40698514014930487,13,0
0.29806113928591826,0.27091014178664063,0.37133351237353507,0.891819085352629,0.9202250402784651,0.9796209665492054,0.3223496444444114,0.9626346921765655,0.13764361523752755,0.8357799379416959,0.3427134537193649,0.2520651642210129,0.4795868824696278,0.7808870237409743,0.9905501512378331,0.07605341440746782,14,0
0.6429335670197898,0.5936926515371842,0.9683684928682162,0.5455939910714862,0.5391214794242838,0.7699144904629199,0.6969133173322632,0.4671805357642529,0.4226373867252674,0.8419028607269118,0.43218624211256496,0.19422532547921312,0.9546154503118972,0.686576811108904,0.3430467903799077,0.43210425142186004,15,0
0.13446267950937307,0.45448709594112435,0.6644986587743221,0.7742808321386557,0.13291442763764494,0.9007034553076388,0.05465699092944243,0.9385800717998143,0.4313716848719824,0.2043206500960434,0.9759591349641802,0.9851758523891309,0.28149539657402445,0.7509447724162092,0.6744163064413584,0.16011247640587256,16,0
0.040844633190607715,0.17314843799560364,0.623130052105098,0.17490760312862996,0.262424692381271,0.0589232025430283,0.025225005685815427,0.9086620006620669,0.7497064704149334,0.9399735053872674,0.7018712576441587,0.9642963926029778,0.22248941194460514,0.7583651065375607,0.05711857824296285,0.8908309445387317,17,0
0.22998503215255695,0.4240996225056598,0.22303481783278567,0.2886372488470479,0.3290706502659011,0.41695142171035227,0.43743426350119363,0.18981022907875544,0.8005900474406936,0.06629525236130074,0.31446811300564603,0.33064372103503537,0.3955965840504261,0.23536638569146617,0.5532411814441442,0.12092173421738095,18,0
0.5163619024382204,0.017073287198857257,0.2098763052500916,0.8272298923976924,0.3602894828866291,0.24187884957916017,0.06783615485592454,0.5373530440484434,0.7978385795001937,0.859193110553301,0.26987040253562455,0.21202300917094186,0.7571958498927023,0.12236124910597701,0.3623539330933584,0.6141883706502806,19,0
0.9242241540021435,0.9120524373525315,0.5747658850395432,0.7377990033847253,9.902653914672932e-05,0.49340941328274135,0.18607025679351685,0.8191806718824546,0.9883129752036808,0.2067052666027379,0.4924150156493404,0.8927096608337022,0.6965835879971891,0.7827025799467132,0.04200250360824809,0.6234665101901171,20,0
0.9036654345178292,0.19638802883987783,0.47649691391311955,0.6606520602463702,0.1458205760156014,0.7343948164268926,0.08567703736626298,0.868550690165618,0.11570326845157819,0.5486633339826156,0.6522054828743074,0.34558384610605697,0.4451046223598175,0.471119756001545,0.6139703172170992,0.657742316408568,21,0
0.8443197345996296,0.2943047061662215,0.009612243088172101,0.23862552425122707,0.8185595515600417,0.10369193070234506,0.6615581646048129,0.21267603812460267,0.9707335819913853,0.9838762350256675,0.1936606485271316,0.054504715026548634,0.5443924704826856,0.7413176568895062,0.8115137297482533,0.7760822757794719,22,0
0.3222788067890754,0.18390896530041312,0.5027322137684984,0.10671033737296776,0.659462312426372,0.22028448088933605,0.5730240867392574,0.2987492266252567,0.4947724999139942,0.35619804215312145,0.15004631967667692,0.9719114218081075,0.6840513486277349,0.849844403086956,0.004557491450066342,0.8946740491554298,23,0
0.1969337316678611,0.059501641487444745,0.07172774594319142,0.05200265119178438,0.3092350111321357,0.6766570877185317,0.95950798832817,0.7572983656492193,0.42589409713787074,0.7812806454191902,0.9938455231785484,0.8726009783279101,0.7613249443435229,0.8219039528983899,0.5956574862345616,0.24564157864135605,24,0
0.9184740097592813,0.7995751098160193,0.7797032251117156,0.5802817948710766,0.34227542719348436,0.9818771107612627,0.34431748705213905,0.900914808695336,0.8870500053252866,0.9617452045219269,0.15652262980761344,0.6766438331227235,0.13401161392718497,0.2862469320581318,0.8667681868753353,0.20657926718933395,25,0
0.08558223157708555,0.13996851867291304,0.8582131279083981,0.8113152839201462,0.4163654266064586,0.9102054904389614,0.2025199713993211,0.7692508151872609,0.11894359232405027,0.8946048713593056,0.5097816445283211,0.5682780824673505,0.44742001542581034,0.6223137151758658,0.9740162540869087,0.6766830937788945,26,0
0.9675562316847369,0.5782840357849724,0.9631976788237537,0.6407076173854696,0.611554589653017,0.34068090884032265,0.5942655193256852,0.6597220543760107,0.45507457152892705,0.48506050961783,0.21536341014969917,0.6739233803460614,0.5953701248090714,0.22176655960108393,0.39058253434149315,0.9449614187301525,27,0
0.7279779430898234,0.09161808617886458,0.8144023431461355,0.45852180839540324,0.8098809628764368,0.804390777429047,0.23221299522047623,0.04023449930606182,0.3595122978515126,0.8932435507807884,0.947635741714997,0.5752581673087389,0.9336368469631247,0.18514322120960347,0.034684382996028384,0.2028448902965807,28,0
0.39327676817878787,0.5128515561527693,0.6552678992084661,0.07807275659696888,0.8460515505310273,0.16751752553417032,0.798754267146501,0.8506348904773473,0.938705476454309,0.03363742444767326,0.9460410979270519,0.26644529084872737,0.532822773679121,0.09523322736967088,0.8384565355902015,0.014161008700607103,29,0
0.12050722825596316,0.15000468060608718,0.5034738653495611,0.897583472117324,0.6121577371628596,0.5766329678063389,0.8540960095390053,0.9233909119136391,0.5829895741824668,0.21968292174281534,0.11470093437404616,0.028378505577381863,0.8282227612881801,0.37861416547777815,0.8052333235913707,0.9772525204369051,30,0
0.13026441161403557,0.5720472796584362,0.42234982103462704,0.3343293625557986,0.8313941399056042,0.8441921686428533,0.3853766104694787,0.42113267463855253,0.15428427099372777,0.9898644627449295,0.8812558498453351,0.9137227226597232,0.9495369366515979,0.09941671429410293,0.2992760292291887,0.07251620709677842,31,0
0.46007667803548347,0.460261339808679,0.024335523297639106,0.7640562098740682,0.15681259252929824,0.631202706956448,0.7216907414249889,0.7304481836606928,0.39289082708720835,0.35100408794102245,0.3000389967018241,0.8109156905495152,0.25888509819048244,0.4830638251400454,0.188617367579489,0.686393062825584,32,0
0.5246431023352703,0.8526149737324514,0.08353438428816307,0.32685132045419807,0.5759664483693004,0.07565101379167749,0.9856442854721238,0.3047085167588677,0.7113527919059764,0.6598764205295281,0.16919631393704937,0.45924822631320794,0.3837968943778012,0.6147334371105891,0.8535352293920581,0.18579690424356454,33,0
0.03943678787031002,0.2095761899948827,0.5649840770773071,0.9176761402692444,0.5266838530879033,0.22564198225456844,0.3510788925779975,0.22010324623142907,0.6137678862464412,0.09218653776898655,0.5380951824776122,0.9519390560599909,0.8281025655150492,0.7890384254816196,0.08155577574728345,0.2868674265240233,34,0
0.3163282049266408,0.6649301504919787,0.7778035843235593,0.523244015321813,0.7590813529062552,0.09207787058163941,0.19187619268076905,0.8094632069227327,0.8173476854419999,0.23833730538149145,0.7903452251385185,0.6619736680611391,0.5252927434723023,0.6678746237122054,0.4438888742893312,0.7653170298533742,35,0
0.3929403593902283,0.8867120459348897,0.7499998915158776,0.26877377454197426,0.062304066163093585,0.25000660232410077,0.30244522968764853,0.8743531031102577,0.721024363863851,0.19557655059798684,0.3297811985006861,0.9323500979196753,0.6439934198338912,0.2831889146445189,0.8270829111166955,0.8892989301984474,36,0
0.6019764512487606,0.4191451405099649,0.4269712463880325,0.9919792177081649,0.43185090622721567,0.2296920182615525,0.6551386438152755,0.7595218012533076,0.044909471957480185,0.8507697450263284,0.9103635616432265,0.9411476786595824,0.42064109656277215,0.7185986107209991,0.45282031781731824,0.27024946949053685,37,0
0.6699357623825568,0.9984053931618848,0.8957527168286991,0.5735223545926882,0.15030469789660805,0.18529149974076864,0.33077969785950234,0.7559748588813804,0.12344956950444519,0.6189215476886898,0.49171258380514016,0.4497447220757649,0.9267853038338342,0.30724112566331696,0.7571801764598007,0.931635756395242,38,0
0.07508169346257687,0.3522464413650964,0.08957882789365412,0.34468377003636674,0.14997207567747295,0.23374265049768606,0.35856961688732125,0.30440060644216427,0.17069737527951745,0.09243621854830708,0.37003114283212113,0.3179326002292461,0.15656501163365455,0.9195416263331727,0.6710232373679069,0.6825609793841655,39,0
0.6648054928596604,0.5958974992350087,0.8252316198851029,0.8514236210797291,0.13705812842430432,0.5379412585123646,0.08829209881747568,0.7684097935895216,0.31562344545264687,0.5760936295813994,0.5231730105568232,0.6217575106988417,0.03947016131261727,0.35456270513707167,0.3777485664536233,0.22838792667909213,40,0
0.5433820211101417,0.5487178851097323,0.8797546449130873,0.15509796599587933,0.1233669947633016,0.7623070457254032,0.37994698829353646,0.4583505445848206,0.6575752470922803,0.1658289370684456,0.44512512645738234,0.24928504294439002,0.11343239867778532,0.7700699414543268,0.32171412245631315,0.836413883443904,41,0
0.9236854285026438,0.3365987770360094,0.9354403913626048,0.3332370655128334,0.950276307724978,0.7400946906763765,0.8912723204285777,0.2095530311081497,0.8707518419823741,0.7439988775314441,0.46766470448698727,0.5345421604130067,0.10136742651664765,0.6241671293331177,0.18404276960449595,0.24040331338656185,42,0
0.3926112301117477,0.143439181219692,0.7386963010467626,0.11466117659255615,0.4826253806700983,0.8561353072165594,0.34495476257698454,0.23470380239570032,0.30051602239280506,0.6596807146005393,0.7338669260679203,0.24035865147661295,0.09858340217584916,0.6738650496885795,0.008272594765224794,0.6202614290660753,43,0
0.2749215126797264,0.003991598983536626,0.5184614869710336,0.09691974576759099,0.870331750869203,0.11372103134435785,0.8292941308676477,0.6672538455432486,0.6733398240567219,0.15213064674726706,0.1507907083879133,0.8546944432759472,0.03554296259687406,0.12239128600966409,0.7100663268607433,0.29699014258502276,44,0
0.29124088040208995,0.3719521215930025,0.43247465953312847,0.23598810321950148,0.8732751132629393,0.4564468182652466,0.6097390184409005,0.4049426308349985,0.459287621071117,0.6008407002963391,0.6158799948514914,0.9985874662185433,0.785165984624182,0.08410902515022878,0.8159458286009408,0.9166060045347827,45,0
0.46874453081102985,0.6141304473392454,0.43908615741980206,0.04836715759408239,0.32080225361947334,0.6960530604780665,0.4328436872104078,0.051334604853202404,0.09472738246922818,0.39141782645922674,0.34713568869336975,0.21670157455900196,0.10288234196073798,0.11199998571973058,0.8282484761486263,0.32296162463190503,46,0
0.7755156416673434,0.07084872744623871,0.0798513323546528,0.06514257616013142,0.6861474183230661,0.7481026827566534,0.13328642043126626,0.29115163389789256,0.7381472775878188,0.4533948364650273,0.7033004075779902,0.6875506645474508,0.5556553021269774,0.5961942559060843,0.3034864538882295,0.7217014664659528,47,0
0.34237426591237474,0.9642868194601293,0.7667860319662535,0.7848765762524655,0.8411623433849776,0.9223645672459311,0.15954249208826488,0.8124861601354709,0.41202276066509114,0.4156741171789078,0.5111293166688555,0.16048117211579416,0.6731246764737344,0.9227752541359262,0.7197252911599351,0.940421317648262,48,0
0.6088470238541748,0.8143150525438615,0.2815739626326801,0.1828544841762928,0.7174978309099552,0.2476845780908361,0.31857888533998424,0.5719733028791443,0.02559710608234622,0.5803258360636175,0.5487649289779339,0.09652532130764147,0.7943805762724097,0.8751825015816062,0.07275725635774166,0.28635815276888243,49,0
0.8323842970171427,0.8525884309971222,0.43361572059403364,0.13995180357797787,0.47207280357936043,0.8129624098947416,0.9178053968056368,0.7500853823345672,0.785458106004785,0.0416546493269907,0.9793196221420727,0.1337086504635755,0.3784764525458254,0.6875802495975387,0.24318837940192006,0.48599598637363184,50,0
0.2155746800174695,0.5149281277616675,0.8492678402111516,0.27617339947559516,0.5719725514436137,0.3629970521049968,0.4819162014746414,0.40198522502518186,0.8929064805031476,0.5249480455256628,0.7809853747415597,0.2838188946135881,0.17373174096987987,0.6862400087633967,0.8999914331655756,0.7298878117684823,51,0
1.792303431062244,0.958503210004923,1.3000675318362025,0.026109840550791685,0.531497764540448,0.7831652709790519,0.5166179920856317,0.6178263117379602,0.8093540711631417,0.4457139581163424,0.5986929949521804,0.9281659508325674,0.67456424985357,0.4348181924638105,0.4098128047072528,0.447137414079678,52,1
0.7601073462757496,0.41084305439753366,0.11871041885077083,0.8858158227827677,0.6494547950606283,0.8413342038016239,0.08570293254083383,0.1361384575543706,0.40537549146504526,0.8884896379346234,0.43124229408446046,0.17888025752061376,0.9852834434465466,0.5814339553381043,0.7711521224737197,0.28378934477148954,53,0
0.3105762623089816,0.5918622405155284,0.5554866135592604,0.5476497545086209,0.7189436314588262,0.9933320201909822,0.15076573506818503,0.3020827421462684,0.517146469767616,0.21502525031957775,0.18731422410280063,0.8648064669904043,0.6750543316275063,0.5294889715734279,0.8173906489098064,0.7030687537882467,54,0
0.7785069629573979,0.050133985033555706,0.991154504400528,0.7423888663113315,0.18212906740218782,0.7888117104336444,0.8331993278938382,0.8392112581631102,0.4387813246565304,0.8088012781088441,0.398642511230192,0.8409123699428316,0.4936401866787449,0.04479289661035302,0.05142534531452003,0.011532079224584102,55,0
0.2751488046651456,0.9136386770710181,0.03269389343696494,0.4508185676354658,0.05947482279665495,0.32202049461420323,0.7964896532091741,0.5278152427205436,0.4741931705970599,0.26001260467979925,0.24124239191601504,0.36017834287007167,0.9630912659275053,0.17727009723003784,0.9365275267561398,0.929864431987993,56,0
0.4964711669239833,0.7389744399315443,0.9688945134345143,0.47262961346894083,0.6215341624061139,0.9772494213575549,0.7122843680820331,0.6512482023035651,0.5736978871232759,0.2228596893561976,0.11499577263599037,0.19797493266901356,0.5280339175463017,0.8322405722380539,0.21189148332437946,0.10350569949443422,57,0
0.8507691315540249,0.909040035153429,0.15938303088360362,0.2981407022935241,0.060252978841313753,0.5292899500757214,0.12462372690164503,0.3978872367731764,0.2775688720811209,0.7148564576265255,0.7891834684913567,0.5521321300969693,0.028694477076218528,0.9021466581552412,0.27368832449068625,0.12422461489227199,58,0
0.6521741254070315,0.8485081911824748,0.7543972904266425,0.6478104608428161,0.9087469355869526,0.24474682537069192,0.9995901906494405,0.5783456521461493,0.40857482362787734,0.6282195942323568,0.885713185508879,0.16839315263614685,0.8519428037982257,0.06276754129633766,0.8890495466876639,0.3046187073226906,59,0
0.7345485108337787,0.03018584605551755,0.392641051394624,0.667768153046971,0.11148184843170739,0.0772494005956409,0.3827443890971749,0.8300948687377211,0.37169922876810335,0.18916143370323524,0.21978541318017453,0.1242796132803371,0.8145531166499078,0.4720153731596445,0.03885935665047391,0.5162315862471729,60,0
0.10811559715307661,0.31856571824132696,0.13799621864759082,0.5261031405365704,0.36864094946227866,0.2546100026940916,0.8840928687130595,0.5100049759979808,0.5379134933900115,0.5031477353646922,0.5478529513189875,0.2210123157964916,0.11259591711744488,0.7783649538565951,0.9375511170836393,0.4891923061892952,61,0
0.9006090067101753,0.03442935595891927,0.4057198867770929,0.06074064986951544,0.12500116135787054,0.7741686512634549,0.9406980410711315,0.058919345189292205,0.03569107700925378,0.4072811963432662,0.30876391035414175,0.6158295674223295,0.22266560214948616,0.2872096166892687,0.6561684160642671,0.510248947109841,62,0
0.048261401195668796,0.9528053582830732,0.9174900870273277,0.9009233285977933,0.7155674397579115,0.27384123351201606,0.6015960597437082,0.7118055442582805,0.96868769866327,0.9802049025899006,0.9596358825509055,0.29871507923679474,0.6473457451942938,0.3734999408966383,0.9313250129638813,0.8158274988787013,63,0
0.25586971480276377,0.7987394489971273,0.6498787504061058,0.11042115170740008,0.5995368195500589,0.5561575337361798,0.048698367600175096,0.029582787029353685,0.3278427275173663,0.5648678375117455,0.45844447759277396,0.5761211403274707,0.9721926660288582,0.22736566465050767,0.30707742497377166,0.8729683702525105,64,0
0.2718551181212907,0.5383118918965935,0.9855119328926161,0.05820172148907887,0.9763571578445426,0.21843643102236243,0.374145075834482,0.8863650170846906,0.557123086332804,0.3061309613930735,0.38887668703019074,0.2668336359649943,0.028396523671996077,0.09476988954607068,0.4374472600633128,0.7151479303172619,65,0
0.5047261472992814,0.945671819469,0.6006184304518369,0.8720855416175395,0.4672176722276372,0.024314326133172193,0.9341849657436812,0.5034046156147551,0.496247645066911,0.8343409782025822,0.9149219690399236,0.05757762118679777,0.22787851262792935,0.20954924825467858,0.37627176378697047,0.8708394394846033,66,0
0.6154829600146061,0.02769248339432573,0.28403022339464334,0.10518001876204741,0.128244998824541,0.4212837984880978,0.5303525001920208,0.9836475514518155,0.4761081825167307,0.17087468217345736,0.5411776155404546,0.8920771471842401,0.5614925625324124,0.5204010241853066,0.46796330613011605,0.6074738702443065,67,0
0.7320786678398931,0.11448881489456975,0.9089081041268336,0.2251018168320782,0.7905889579896889,0.055591240412407816,0.44931763863483976,0.10189977701868502,0.05763960703024629,0.36767457231720946,0.24650008909455445,0.029409043399552193,0.6010491165490875,0.321878274696364,0.7432513695403891,0.0010847709369479208,68,0
0.22093741908026265,0.1256312989546956,0.10718817543144554,0.5673927522515446,0.04371322818927237,0.15533331248715987,0.45765696458019334,0.5336996349235307,0.48865407205632116,0.5351449235138251,0.1582231662432495,0.5697449919853851,0.36229343023323957,0.42381021924966866,0.6584404607405361,0.9761021423792489,69,0
0.7062342675445663,0.27071754626281475,0.5134970836327626,0.46712096214266885,0.34170441211262836,0.2340430446020879,0.1269229971541932,0.7217827251645959,0.6011082387398269,0.3268149902365095,0.004093079950097778,0.9960805960229902,0.837772607860501,0.7477365843397948,0.7254491454671943,0.8143083514219164,70,0
0.6633692758878131,0.14495629620050776,0.3721639746883174,0.9505576075953414,0.9638990219249652,0.16490841664183742,0.10993408729757381,0.12274042814511865,0.7776463999464872,0.6371197506810906,0.34929702355759185,0.04760697163606242,0.7529702146151138,0.7610732258103895,0.13280699377018312,0.6475861535253589,71,0
0.6655007038871744,0.7688798417141046,0.839398301133396,0.9273597787937244,0.30843399687207573,0.15190902170180576,0.6849646543831059,0.41249276606666885,0.0452211701352232,0.6496375241461994,0.9619194208900511,0.7477775309012041,0.9497988928870779,0.6764479396640588,0.7538314341184092,0.024871749923287223,72,0
0.8435795880855026,1.3559207649224345,1.6351058924596384,0.40025688207154064,0.11888970696857803,0.43104657619569076,0.8381130219982008,0.17195848158446791,0.18931345844801128,0.87454358346798,0.6337431843778284,0.02464934344331493,0.296898581955369,0.7971177525184239,0.5172306125639883,0.8007062345168143,73,1
0.5477987976525621,0.004293916266454367,0.49751231532393847,0.5754824967756837,0.7881804000281629,0.7433218988669011,0.15533943233780045,0.8037648992475187,0.4864644381856469,0.5091928553850879,0.7557875629513154,0.25477017812963476,0.7102913268714564,0.026610033215161977,0.35300417127109573,0.6850607182507189,74,0
0.8575000872442321,0.706038251044658,0.8776637103221168,0.035189541198660246,0.09084883563155921,0.019350928696590386,0.3055792235763847,0.048844347713169256,0.6370729219486879,0.2708002628495525,0.23938089955159614,0.7011302228842806,0.8814016180296156,0.0026947209346250833,0.7359993255438785,0.8498685431998773,75,0
0.7965085055582957,0.5805271887322216,0.41411953310195904,0.5981826049842008,0.39494825222048846,0.9120008527543491,0.03323205821795239,0.5302872417141611,0.6804797467864521,0.49690043358477354,0.841685115021188,0.15160101364533696,0.595560570053925,0.615047588413869,0.24373851856784545,0.30405407350017244,76,0
0.9162734665051134,0.967410197088988,0.056377748578430587,0.28424553475965053,0.41812033247195846,0.29655332587564265,0.2756219540788364,0.38250102324077384,0.11188961892569416,0.8828928822389139,0.222989503360975,0.9310419762695841,0.45301877429743576,0.39322946959659166,0.3117560979876701,0.9022232952791882,77,0
0.6524416390232213,0.04460292112231845,0.01697104304377095,0.5607518993048857,0.7113129886869237,0.9687683006978541,0.0853963540704582,0.058168586417914114,0.17586626116113524,0.5782442774750249,0.9016968987522727,0.22806805853620948,0.9385368554718955,0.79769129697472,0.5225901623824305,0.5265685582102867,78,0
0.2855302799342673,0.7929356774010163,0.6181028044615817,0.7328895370641787,0.993388419657607,0.06475666311493877,0.40621501841599317,0.4464735320078368,0.04467864921632625,0.8284328959260191,0.5330257527492404,0.2190448753830987,0.7826173046827731,0.15027222922476358,0.352052053089702,0.29956329883857724,79,0
0.44469720920693645,0.5091985764144807,0.5039369848218186,0.8338710654958758,0.6138753598969907,0.3730368050842737,0.3620875294321345,0.14522449702054097,0.3440837857718647,0.14034186243294366,0.9706201864237508,0.016066246799143258,0.961873784923469,0.3858842305612372,0.14602098747837422,0.6784278110190713,80,0
0.2794308549720167,0.4576923484508463,0.9501511986705063,0.7824263891634601,0.349596439462048,0.2334962887529043,0.9498922341097233,0.12112509098635227,0.37726499218406095,0.6561928797560845,0.00940077815449658,0.1650575437506463,0.7529312348059214,0.2947647658907778,0.43291603776332244,0.9006946593063911,81,0
0.8320886001165664,0.1192506415611908,0.07548638869861746,0.10139819472954648,0.8737214218570954,0.560597014045319,0.0680644646129035,0.6313462774069035,0.45352189143179866,0.9914080910217626,0.6032051107488692,0.7084832854496376,0.7437070586146904,0.39706029668845977,0.0959783891638446,0.38140797171169627,82,0
0.5157013240142128,0.33675991302322994,0.2981514160305915,0.911731060123396,0.8966309026330109,0.7071375962181564,0.5700934630527841,0.7973825430225138,0.12723423060897765,0.4254360072557909,0.25385913094570134,0.5049136080905439,0.03498796377535973,0.9852227407849345,0.14735148499483075,0.1591491183657241,83,0
0.956731923242213,0.6067005204467881,0.3174938628064258,0.3321877539531203,0.19090298316268473,0.4520122224286216,0.3685644190812878,0.881541163603334,0.7024684902663968,0.624156134647339,0.6983235853731476,0.21079206798302652,0.2779074860329388,0.913355198147484,0.8746723653169153,0.6387731710950266,84,0
0.5818450622346495,0.17931507951889059,0.6272375538161086,0.09453041580277499,0.8755844693117614,0.31469443300693123,0.3629015356948716,0.9843064459741916,0.35218576047693817,0.9770996001458333,0.5172295350734507,0.336287812145462,0.515447191884686,0.017362139229815665,0.09972792355840754,0.15898698561378655,85,0
0.055722419307348225,0.9200035714356838,0.8528699491592941,0.8477821820455658,0.40860816781355924,0.5158845271296263,0.06876367571504771,0.08541873878435724,0.9657415208389709,0.14541519744433118,0.6327904213538671,0.13932466314609848,0.32436444817885157,0.772015522492034,0.2370903447052085,0.9355193155471939,86,0
0.34804464666470736,0.005239507798780241,0.24723965755549715,0.802126088437801,0.696413708847594,0.4951582532439992,0.8056872946289336,0.7749048641382684,0.37417526970933535,0.8020215194618854,0.957135951906142,0.793363143690365,0.12206391611778178,0.6786538506575222,0.6931318888041018,0.9012258436992693,87,0
0.647324829158803,0.27252348543183247,0.36436254820487446,0.28051919209778575,0.5964717589005387,0.6978279577351121,0.8707237039704431,0.8157508455720253,0.37785214222151864,0.19841299806811807,0.04895031761464819,0.41702384479738086,0.6786499368261522,0.02717557477849797,0.6337786409018402,0.1330814173906989,88,0
0.08209561996877757,0.32855804766673447,0.5965471158547656,0.4785115725628998,0.7294989729512567,0.9844023568345277,0.2984404546677245,0.9654936903191162,0.9791517995529907,0.4681834850754122,0.9504052001177077,0.09655743327927224,0.7855765818815231,0.20770849604010155,0.4104557826821098,0.7868344492395687,89,0
0.6567480216395184,0.16764437174683866,0.1804479686292666,0.7902757290885184,0.535838601129805,0.5153339982227297,0.113093971078703,0.7783741958574498,0.8952377607079826,0.3042418153789499,0.5319856019813848,0.7795830028405033,0.5547927106227103,0.01422691769932738,0.003704000853445688,0.9296886555248687,90,0
0.9228692412060067,0.6465763695681537,0.23315803828621495,0.1549345823434246,0.7875637843127196,0.5785366164688519,0.1774541827238315,0.5347807162259468,0.9644678919602067,0.6018752180339115,0.9579151110709677,0.06991638382947507,0.27515267980297464,0.4017374394081805,0.4259700468253387,0.42588441952706224,91,0
0.8416690643616812,0.535654502456967,0.30894186449467853,0.5032705838511954,0.13808773632208338,0.6784320657738013,0.4783841073110905,0.8981690759085743,0.671633810918115,0.5011004460721186,0.5215495125502394,0.24639063066078182,0.02220723449076034,0.7968905144291266,0.16067812986295338,0.934441757533394,92,0
0.2816600503957494,0.20970967169005883,0.597103312389322,0.6227460360901816,0.8904893685767945,0.776624385937313,0.7367055618083982,0.9230348550577965,0.2283936941579231,0.3174858787068173,0.7455941683037114,0.33485903580484244,0.006712723520706065,0.057971547258229617,0.8837392144899898,0.4000356206936254,93,0
